frame,whole_area,white_area,black_area,white_area_ratio
11746,3410268,89061,3321207,2.611554283
11747,3410268,93518,3316750,2.742247823
11748,3410268,102459,3307809,3.004426632
11749,3410268,103185,3307083,3.025715281
11750,3410268,121608,3288660,3.565936753
11751,3410268,117843,3292425,3.455534873
11752,3410268,129378,3280890,3.793778084
11753,3410268,121686,3288582,3.568223964
11754,3410268,129490,3280778,3.797062284
11755,3410268,118039,3292229,3.461282222
11756,3410268,119516,3290752,3.504592601
11757,3410268,125969,3284299,3.693815266
11758,3410268,108659,3301609,3.186230525
11759,3410268,106151,3304117,3.112687918
11760,3410268,110203,3300065,3.231505559
11761,3410268,91530,3318738,2.683953285
11762,3410268,85062,3325206,2.494290771
11763,3410268,99057,3311211,2.904669076
11764,3410268,110100,3300168,3.228485269
11765,3410268,128872,3281396,3.778940541
11766,3410268,112107,3298161,3.287336948
11767,3410268,112314,3297954,3.293406852
11768,3410268,127469,3282799,3.737800079
11769,3410268,119939,3290329,3.516996318
11770,3410268,120573,3289695,3.535587232
11771,3410268,130270,3279998,3.819934386
11772,3410268,128683,3281585,3.773398454
11773,3410268,130938,3279330,3.83952229
11774,3410268,130456,3279812,3.825388503
11775,3410268,141237,3269031,4.141522015
11776,3410268,131789,3278479,3.86447634
11777,3410268,134155,3276113,3.933855052
11778,3410268,132301,3277967,3.879489823
11779,3410268,138442,3271826,4.059563647
11780,3410268,167726,3242542,4.918264488
11781,3410268,170561,3239707,5.001395785
11782,3410268,145935,3264333,4.279282449
11783,3410268,151100,3259168,4.430736822
11784,3410268,141874,3268394,4.160200899
11785,3410268,148357,3261911,4.350303261
11786,3410268,132136,3278132,3.874651494
11787,3410268,138858,3271410,4.071762102
11788,3410268,137768,3272500,4.039799805
11789,3410268,139122,3271146,4.079503429
11790,3410268,160362,3249906,4.70232838
11791,3410268,178694,3231574,5.23988144
11792,3410268,153851,3256417,4.511404969
11793,3410268,152800,3257468,4.480586277
11794,3410268,129724,3280544,3.803923914
11795,3410268,123894,3286374,3.632969608
11796,3410268,135697,3274571,3.97907144
11797,3410268,128574,3281694,3.770202225
11798,3410268,122953,3287315,3.605376469
11799,3410268,116700,3293568,3.422018445
11800,3410268,112822,3297446,3.308303042
11801,3410268,106955,3303313,3.136263778
11802,3410268,98336,3311932,2.883527042
11803,3410268,98480,3311788,2.887749584
11804,3410268,98074,3312194,2.875844362
11805,3410268,109276,3300992,3.204322945
11806,3410268,91755,3318513,2.690551007
11807,3410268,108890,3301378,3.193004186
11808,3410268,94220,3316048,2.762832716
11809,3410268,120543,3289725,3.534707536
11810,3410268,142398,3267870,4.17556626
11811,3410268,111853,3298415,3.279888853
11812,3410268,111570,3298698,3.271590385
11813,3410268,82226,3328042,2.411130152
11814,3410268,150563,3259705,4.414990259
11815,3410268,63737,3346531,1.868973348
11816,3410268,64068,3346200,1.87867933
11817,3410268,111633,3298635,3.273437747
11818,3410268,63838,3346430,1.871934992
11819,3410268,80713,3329555,2.366764137
11820,3410268,97197,3313071,2.850127908
11821,3410268,64829,3345439,1.900994291
11822,3410268,78147,3332121,2.291520784
11823,3410268,108845,3301423,3.191684642
11824,3410268,90975,3319293,2.667678904
11825,3410268,102670,3307598,3.010613829
11826,3410268,106602,3303666,3.125912685
11827,3410268,95996,3314272,2.814910734
11828,3410268,80784,3329484,2.368846085
11829,3410268,125170,3285098,3.670386022
11830,3410268,78250,3332018,2.294541074
11831,3410268,107647,3302621,3.156555438
11832,3410268,125794,3284474,3.688683705
11833,3410268,91599,3318669,2.685976586
11834,3410268,117047,3293221,3.432193599
11835,3410268,172858,3237410,5.068751195
11836,3410268,94224,3316044,2.762950009
11837,3410268,90341,3319927,2.64908799
11838,3410268,152207,3258061,4.463197614
11839,3410268,126594,3283674,3.712142272
11840,3410268,133883,3276385,3.925879139
11841,3410268,181159,3229109,5.31216315
11842,3410268,101418,3308850,2.973901171
11843,3410268,89136,3321132,2.613753523
11844,3410268,142796,3267472,4.187236898
11845,3410268,92661,3317607,2.717117834
11846,3410268,99795,3310473,2.926309604
11847,3410268,146639,3263629,4.299925988
11848,3410268,102432,3307836,3.003634905
11849,3410268,111317,3298951,3.264171613
11850,3410268,139527,3270741,4.091379329
11851,3410268,85697,3324571,2.512911009
11852,3410268,92394,3317874,2.709288537
11853,3410268,151880,3258388,4.453608925
11854,3410268,114606,3295662,3.360615647
11855,3410268,114192,3296076,3.348475838
11856,3410268,135586,3274682,3.975816563
11857,3410268,85497,3324771,2.507046367
11858,3410268,83737,3326531,2.45543752
11859,3410268,112218,3298050,3.290591824
11860,3410268,74897,3335371,2.196220356
11861,3410268,75841,3334427,2.223901465
11862,3410268,109914,3300354,3.223031152
11863,3410268,67433,3342835,1.977351927
11864,3410268,86041,3324227,2.522998193
11865,3410268,79205,3331063,2.322544738
11866,3410268,37905,3372363,1.111496223
11867,3410268,48657,3361611,1.426779362
11868,3410268,85803,3324465,2.516019269
11869,3410268,100539,3309729,2.948126071
11870,3410268,137369,3272899,4.028099844
11871,3410268,106097,3304171,3.111104465
11872,3410268,79009,3331259,2.31679739
11873,3410268,85834,3324434,2.516928288
11874,3410268,107118,3303150,3.141043461
11875,3410268,74289,3335979,2.178391845
11876,3410268,81385,3328883,2.386469333
11877,3410268,106545,3303723,3.124241262
11878,3410268,92715,3317553,2.718701287
11879,3410268,126427,3283841,3.707245296
11880,3410268,137370,3272898,4.028129168
11881,3410268,80101,3330167,2.348818333
11882,3410268,85280,3324988,2.500683231
11883,3410268,138273,3271995,4.054608025
11884,3410268,94788,3315480,2.779488298
11885,3410268,110076,3300192,3.227781512
11886,3410268,135214,3275054,3.96490833
11887,3410268,99287,3310981,2.911413414
11888,3410268,103629,3306639,3.038734786
11889,3410268,132636,3277632,3.889313098
11890,3410268,93024,3317244,2.727762158
11891,3410268,112960,3297308,3.312349645
11892,3410268,131870,3278398,3.86685152
11893,3410268,99617,3310651,2.921090073
11894,3410268,116324,3293944,3.410992919
11895,3410268,123113,3287155,3.610068182
11896,3410268,84897,3325371,2.489452442
11897,3410268,86454,3323814,2.535108678
11898,3410268,147347,3262921,4.32068682
11899,3410268,99979,3310289,2.931705074
11900,3410268,91746,3318522,2.690287098
11901,3410268,126424,3283844,3.707157326
11902,3410268,106629,3303639,3.126704412
11903,3410268,108526,3301742,3.182330538
11904,3410268,117581,3292687,3.447852192
11905,3410268,90654,3319614,2.658266154
11906,3410268,82360,3327908,2.415059462
11907,3410268,101593,3308675,2.979032733
11908,3410268,65975,3344293,1.934598688
11909,3410268,77892,3332376,2.284043366
11910,3410268,129097,3281171,3.785538263
11911,3410268,69395,3340873,2.034884062
11912,3410268,69891,3340377,2.049428373
11913,3410268,103617,3306651,3.038382907
11914,3410268,61830,3348438,1.813053989
11915,3410268,77769,3332499,2.280436611
11916,3410268,97827,3312441,2.868601529
11917,3410268,56435,3353833,1.654855278
11918,3410268,62478,3347790,1.832055428
11919,3410268,124860,3285408,3.661295828
11920,3410268,73593,3336675,2.157982892
11921,3410268,69625,3340643,2.0416284
11922,3410268,111696,3298572,3.27528511
11923,3410268,66597,3343671,1.952837724
11924,3410268,96253,3314015,2.822446799
11925,3410268,90038,3320230,2.640203057
11926,3410268,56667,3353601,1.661658263
11927,3410268,64029,3346239,1.877535724
11928,3410268,89868,3320400,2.635218112
11929,3410268,84405,3325863,2.475025423
11930,3410268,77146,3333122,2.262168252
11931,3410268,100405,3309863,2.944196761
11932,3410268,62669,3347599,1.837656161
11933,3410268,68083,3342185,1.996412012
11934,3410268,94078,3316190,2.75866882
11935,3410268,58301,3351967,1.709572386
11936,3410268,61755,3348513,1.810854748
11937,3410268,94961,3315307,2.784561213
11938,3410268,87390,3322878,2.562555201
11939,3410268,70663,3339605,2.07206589
11940,3410268,103580,3306688,3.037297948
11941,3410268,74030,3336238,2.170797134
11942,3410268,52741,3357527,1.546535346
11943,3410268,69778,3340490,2.046114851
11944,3410268,63501,3346767,1.86205307
11945,3410268,46154,3364114,1.35338337
11946,3410268,58074,3352194,1.702916017
11947,3410268,80376,3329892,2.356882216
11948,3410268,43333,3366935,1.270662599
11949,3410268,66080,3344188,1.937677625
11950,3410268,68343,3341925,2.004036046
11951,3410268,45185,3365083,1.324969181
11952,3410268,64003,3346265,1.876773321
11953,3410268,60109,3350159,1.762588747
11954,3410268,49480,3360788,1.450912362
11955,3410268,69500,3340768,2.037962999
11956,3410268,89311,3320957,2.618885085
11957,3410268,48412,3361856,1.419595176
11958,3410268,66895,3343373,1.96157604
11959,3410268,82715,3327553,2.425469201
11960,3410268,76897,3333371,2.254866773
11961,3410268,58505,3351763,1.71555432
11962,3410268,64071,3346197,1.878767299
11963,3410268,62334,3347934,1.827832886
11964,3410268,58391,3351877,1.712211474
11965,3410268,55344,3354924,1.622863658
11966,3410268,30108,3380160,0.882863165
11967,3410268,35072,3375196,1.028423573
11968,3410268,49728,3360540,1.458184518
11969,3410268,58063,3352205,1.702593462
11970,3410268,31982,3378286,0.937814858
11971,3410268,57219,3353049,1.677844674
11972,3410268,48530,3361738,1.423055314
11973,3410268,36857,3373411,1.0807655
11974,3410268,49277,3360991,1.444959751
11975,3410268,25561,3384707,0.749530535
11976,3410268,37022,3373246,1.085603829
11977,3410268,57759,3352509,1.693679206
11978,3410268,43321,3366947,1.27031072
11979,3410268,42518,3367750,1.246764184
11980,3410268,50612,3359656,1.484106234
11981,3410268,42931,3367337,1.258874669
11982,3410268,64323,3345945,1.886156748
11983,3410268,69889,3340379,2.049369727
11984,3410268,56463,3353805,1.655676328
11985,3410268,62118,3348150,1.821499073
11986,3410268,46109,3364159,1.352063826
11987,3410268,43717,3366551,1.281922711
11988,3410268,55818,3354450,1.636762859
11989,3410268,51298,3358970,1.504221956
11990,3410268,97943,3312325,2.872003021
11991,3410268,62408,3347860,1.830002803
11992,3410268,75860,3334408,2.224458606
11993,3410268,86111,3324157,2.525050817
11994,3410268,55811,3354457,1.636557596
11995,3410268,55929,3354339,1.640017735
11996,3410268,64049,3346219,1.878122189
11997,3410268,116966,3293302,3.429818419
11998,3410268,59946,3350322,1.757809064
11999,3410268,59751,3350517,1.752091038
12000,3410268,70865,3339403,2.077989179
12001,3410268,71400,3338868,2.093677095
12002,3410268,70309,3339959,2.061685475
12003,3410268,86354,3323914,2.532176357
12004,3410268,62016,3348252,1.818508106
12005,3410268,55453,3354815,1.626059887
12006,3410268,56567,3353701,1.658725942
12007,3410268,78629,3331639,2.30565457
12008,3410268,54098,3356170,1.58632694
12009,3410268,57131,3353137,1.675264231
12010,3410268,70682,3339586,2.072623031
12011,3410268,66166,3344102,1.940199421
12012,3410268,77485,3332783,2.27210882
12013,3410268,71568,3338700,2.098603394
12014,3410268,67644,3342624,1.983539124
12015,3410268,71124,3339144,2.08558389
12016,3410268,76864,3333404,2.253899107
12017,3410268,90063,3320205,2.640936138
12018,3410268,100205,3310063,2.938332119
12019,3410268,180699,3229569,5.298674474
12020,3410268,185601,3224667,5.442416842
12021,3410268,116487,3293781,3.415772602
12022,3410268,121262,3289006,3.555790923
12023,3410268,105229,3305039,3.085651919
12024,3410268,106855,3303413,3.133331457
12025,3410268,101403,3308865,2.973461323
12026,3410268,108817,3301451,3.190863592
12027,3410268,105576,3304692,3.095827073
12028,3410268,111595,3298673,3.272323465
12029,3410268,116201,3294067,3.407386164
12030,3410268,114423,3295845,3.355249499
12031,3410268,110453,3299815,3.238836361
12032,3410268,106704,3303564,3.128903652
12033,3410268,115509,3294759,3.387094504
12034,3410268,111493,3298775,3.269332498
12035,3410268,103945,3306323,3.04800092
12036,3410268,123537,3286731,3.622501223
12037,3410268,113554,3296714,3.329767631
12038,3410268,125664,3284604,3.684871688
12039,3410268,92994,3317274,2.726882462
12040,3410268,98901,3311367,2.900094655
12041,3410268,86243,3324025,2.528921481
12042,3410268,83631,3326637,2.45232926
12043,3410268,115875,3294393,3.397826798
12044,3410268,99771,3310497,2.925605847
12045,3410268,80923,3329345,2.372922011
12046,3410268,109166,3301102,3.201097392
12047,3410268,119599,3290669,3.507026427
12048,3410268,89439,3320829,2.622638455
12049,3410268,90239,3320029,2.646097022
12050,3410268,118969,3291299,3.488552806
12051,3410268,122852,3287416,3.602414825
12052,3410268,98795,3311473,2.896986395
12053,3410268,118098,3292170,3.463012291
12054,3410268,116268,3294000,3.409350819
12055,3410268,134513,3275755,3.944352761
12056,3410268,124840,3285428,3.660709364
12057,3410268,126523,3283745,3.710060324
12058,3410268,105595,3304673,3.096384214
12059,3410268,107476,3302792,3.151541169
12060,3410268,104800,3305468,3.073072263
12061,3410268,112486,3297782,3.298450444
12062,3410268,93064,3317204,2.728935087
12063,3410268,95362,3314906,2.79631982
12064,3410268,93529,3316739,2.742570379
12065,3410268,100338,3309930,2.942232106
12066,3410268,108592,3301676,3.18426587
12067,3410268,103138,3307130,3.02433709
12068,3410268,104833,3305435,3.074039929
12069,3410268,104942,3305326,3.077236159
12070,3410268,102599,3307669,3.008531881
12071,3410268,121559,3288709,3.564499916
12072,3410268,137230,3273038,4.024023918
12073,3410268,142831,3267437,4.18826321
12074,3410268,122470,3287798,3.591213359
12075,3410268,106453,3303815,3.121543527
12076,3410268,131777,3278491,3.864124462
12077,3410268,105636,3304632,3.097586465
12078,3410268,94790,3315478,2.779546945
12079,3410268,114890,3295378,3.368943438
12080,3410268,125924,3284344,3.692495722
12081,3410268,112326,3297942,3.293758731
12082,3410268,118641,3291627,3.478934793
12083,3410268,139924,3270344,4.103020642
12084,3410268,135103,3275165,3.961653454
12085,3410268,125939,3284329,3.69293557
12086,3410268,127893,3282375,3.75023312
12087,3410268,126804,3283464,3.718300145
12088,3410268,132992,3277276,3.89975216
12089,3410268,153420,3256848,4.498766666
12090,3410268,143526,3266742,4.20864284
12091,3410268,143974,3266294,4.221779637
12092,3410268,151685,3258583,4.447890899
12093,3410268,167555,3242713,4.91325022
12094,3410268,134557,3275711,3.945642982
12095,3410268,130220,3280048,3.818468226
12096,3410268,130616,3279652,3.830080217
12097,3410268,137850,3272418,4.042204308
12098,3410268,131489,3278779,3.855679378
12099,3410268,135440,3274828,3.971535375
12100,3410268,128329,3281939,3.763018038
12101,3410268,120730,3289538,3.540190976
12102,3410268,134067,3276201,3.93127461
12103,3410268,133244,3277024,3.907141609
12104,3410268,143520,3266748,4.208466901
12105,3410268,125278,3284990,3.673552929
12106,3410268,127955,3282313,3.752051158
12107,3410268,126809,3283459,3.718446761
12108,3410268,124168,3286100,3.641004167
12109,3410268,141116,3269152,4.137973907
12110,3410268,174913,3235355,5.129010389
12111,3410268,178313,3231955,5.228709298
12112,3410268,144997,3265271,4.25177728
12113,3410268,138827,3271441,4.070853083
12114,3410268,132702,3277566,3.89124843
12115,3410268,121488,3288780,3.562417968
12116,3410268,115138,3295130,3.376215594
12117,3410268,120883,3289385,3.544677427
12118,3410268,119936,3290332,3.516908349
12119,3410268,122213,3288055,3.583677295
12120,3410268,127535,3282733,3.739735411
12121,3410268,229762,3180506,6.737359058
12122,3410268,146393,3263875,4.292712479
12123,3410268,124020,3286248,3.636664333
12124,3410268,110829,3299439,3.249861888
12125,3410268,103236,3307032,3.027210765
12126,3410268,117996,3292272,3.460021324
12127,3410268,94705,3315563,2.777054472
12128,3410268,87529,3322739,2.566631127
12129,3410268,83835,3326433,2.458311194
12130,3410268,82244,3328024,2.411657969
12131,3410268,80096,3330172,2.348671717
12132,3410268,76997,3333271,2.257799094
12133,3410268,99877,3310391,2.928714107
12134,3410268,106939,3303329,3.135794606
12135,3410268,155882,3254386,4.570960405
12136,3410268,120212,3290056,3.525001554
12137,3410268,86279,3323989,2.529977116
12138,3410268,91783,3318485,2.691372056
12139,3410268,85933,3324335,2.519831286
12140,3410268,92984,3317284,2.72658923
12141,3410268,80980,3329288,2.374593434
12142,3410268,76826,3333442,2.252784825
12143,3410268,82298,3327970,2.413241423
12144,3410268,84456,3325812,2.476520907
12145,3410268,73695,3336573,2.160973859
12146,3410268,77445,3332823,2.270935891
12147,3410268,98223,3312045,2.88021352
12148,3410268,76207,3334061,2.234633759
12149,3410268,95075,3315193,2.787904059
12150,3410268,83024,3327244,2.434530072
12151,3410268,85815,3324453,2.516371147
12152,3410268,116032,3294236,3.402430542
12153,3410268,97945,3312323,2.872061668
12154,3410268,104877,3305391,3.07533015
12155,3410268,91520,3318748,2.683660053
12156,3410268,99820,3310448,2.927042684
12157,3410268,113811,3296457,3.337303696
12158,3410268,101191,3309077,2.967244803
12159,3410268,123990,3286278,3.635784636
12160,3410268,131377,3278891,3.852395178
12161,3410268,127824,3282444,3.748209818
12162,3410268,120140,3290128,3.522890283
12163,3410268,128944,3281324,3.781051812
12164,3410268,156188,3254080,4.579933307
12165,3410268,133587,3276681,3.917199469
12166,3410268,120092,3290176,3.521482769
12167,3410268,124123,3286145,3.639684623
12168,3410268,123873,3286395,3.632353821
12169,3410268,128286,3281982,3.76175714
12170,3410268,155877,3254391,4.570813789
12171,3410268,129674,3280594,3.802457754
12172,3410268,110128,3300140,3.229306318
12173,3410268,117707,3292561,3.451546917
12174,3410268,165761,3244507,4.860644383
12175,3410268,121062,3289206,3.549926281
12176,3410268,115787,3294481,3.395246356
12177,3410268,120904,3289364,3.545293214
12178,3410268,112385,3297883,3.2954888
12179,3410268,113058,3297210,3.31522332
12180,3410268,119617,3290651,3.507554245
12181,3410268,128858,3281410,3.778530016
12182,3410268,122380,3287888,3.58857427
12183,3410268,118515,3291753,3.475240069
12184,3410268,111418,3298850,3.267133258
12185,3410268,93049,3317219,2.728495238
12186,3410268,90545,3319723,2.655069924
12187,3410268,85836,3324432,2.516986935
12188,3410268,82444,3327824,2.417522611
12189,3410268,82152,3328116,2.408960234
12190,3410268,122738,3287530,3.599071979
12191,3410268,89991,3320277,2.638824867
12192,3410268,75062,3335206,2.201058685
12193,3410268,74527,3335741,2.185370769
12194,3410268,75814,3334454,2.223109738
12195,3410268,85812,3324456,2.516283178
12196,3410268,84825,3325443,2.487341171
12197,3410268,81427,3328841,2.387700908
12198,3410268,94226,3316042,2.763008655
12199,3410268,108259,3302009,3.174501242
12200,3410268,129973,3280295,3.811225393
12201,3410268,117978,3292290,3.459493506
12202,3410268,113900,3296368,3.339913461
12203,3410268,130796,3279472,3.835358394
12204,3410268,109452,3300816,3.209483829
12205,3410268,109969,3300299,3.224643928
12206,3410268,134976,3275292,3.957929406
12207,3410268,131956,3278312,3.869373316
12208,3410268,144074,3266194,4.224711958
12209,3410268,144535,3265733,4.238229957
12210,3410268,136235,3274033,3.994847326
12211,3410268,151751,3258517,4.449826231
12212,3410268,142034,3268234,4.164892613
12213,3410268,138385,3271883,4.057892224
12214,3410268,161611,3248657,4.738953068
12215,3410268,161248,3249020,4.728308743
12216,3410268,157832,3252436,4.628140662
12217,3410268,161339,3248929,4.730977155
12218,3410268,140849,3269419,4.13014461
12219,3410268,136791,3273477,4.01115103
12220,3410268,144116,3266152,4.225943533
12221,3410268,160221,3250047,4.698193808
12222,3410268,190872,3219396,5.596979475
12223,3410268,177307,3232961,5.19921015
12224,3410268,170843,3239425,5.00966493
12225,3410268,178638,3231630,5.238239341
12226,3410268,168994,3241274,4.955446317
12227,3410268,180108,3230160,5.281344457
12228,3410268,166507,3243761,4.882519497
12229,3410268,170472,3239796,4.998786019
12230,3410268,192505,3217763,5.644864275
12231,3410268,176156,3234112,5.165459137
12232,3410268,167330,3242938,4.906652498
12233,3410268,180363,3229905,5.288821876
12234,3410268,184493,3225775,5.409926727
12235,3410268,185521,3224747,5.440070986
12236,3410268,183598,3226670,5.383682455
12237,3410268,200537,3209731,5.880388286
12238,3410268,254030,3156238,7.448974685
12239,3410268,278782,3131486,8.174782744
12240,3410268,242448,3167820,7.109353282
12241,3410268,244013,3166255,7.155244104
12242,3410268,251851,3158417,7.385079413
12243,3410268,261160,3149108,7.658049162
12244,3410268,276749,3133519,8.115168661
12245,3410268,291299,3118969,8.541821347
12246,3410268,312370,3097898,9.159690675
12247,3410268,318191,3092077,9.330381073
12248,3410268,338515,3071753,9.926345965
12249,3410268,350093,3060175,10.26585007
12250,3410268,373119,3037149,10.94104628
12251,3410268,397907,3012361,11.66790997
12252,3410268,369288,3040980,10.82870906
12253,3410268,341593,3068675,10.0166028
12254,3410268,332575,3077693,9.752166105
12255,3410268,344530,3065738,10.10272506
12256,3410268,362522,3047746,10.63030823
12257,3410268,384110,3026158,11.26333766
12258,3410268,385655,3024613,11.30864202
12259,3410268,392886,3017382,11.52067814
12260,3410268,391984,3018284,11.49422861
12261,3410268,384275,3025993,11.26817599
12262,3410268,393924,3016344,11.55111563
12263,3410268,383381,3026887,11.24196104
12264,3410268,381305,3028963,11.18108606
12265,3410268,381327,3028941,11.18173117
12266,3410268,356361,3053907,10.44964795
12267,3410268,348761,3061507,10.22679156
12268,3410268,341921,3068347,10.02622081
12269,3410268,324588,3085680,9.517961638
12270,3410268,322914,3087354,9.468874587
12271,3410268,318979,3091289,9.353487761
12272,3410268,305476,3104792,8.957536475
12273,3410268,326657,3083611,9.578631357
12274,3410268,318686,3091582,9.344896061
12275,3410268,315629,3094639,9.255255012
12276,3410268,320408,3089860,9.395390626
12277,3410268,321593,3088675,9.430138628
12278,3410268,327483,3082785,9.602852327
12279,3410268,333421,3076847,9.77697354
12280,3410268,329267,3081001,9.655164931
12281,3410268,342470,3067798,10.04231925
12282,3410268,343275,3066993,10.06592444
12283,3410268,351387,3058881,10.30379431
12284,3410268,346457,3063811,10.15923089
12285,3410268,326067,3084201,9.561330664
12286,3410268,303522,3106746,8.900238926
12287,3410268,287366,3122902,8.426493167
12288,3410268,253538,3156730,7.434547666
12289,3410268,239587,3170681,7.025459583
12290,3410268,218679,3191589,6.412369937
12291,3410268,182290,3227978,5.345327699
12292,3410268,216367,3193901,6.344574679
12293,3410268,146133,3264135,4.285088445
12294,3410268,120904,3289364,3.545293214
12295,3410268,106077,3304191,3.110518
12296,3410268,112245,3298023,3.291383551
12297,3410268,98366,3311902,2.884406739
12298,3410268,102410,3307858,3.002989794
12299,3410268,128029,3282239,3.754221076
12300,3410268,98271,3311997,2.881621034
12301,3410268,109866,3300402,3.221623638
12302,3410268,89523,3320745,2.625101605
12303,3410268,89625,3320643,2.628092572
12304,3410268,96457,3313811,2.828428733
12305,3410268,93287,3316981,2.735474162
12306,3410268,102252,3308016,2.998356727
12307,3410268,95624,3314644,2.804002501
12308,3410268,100947,3309321,2.96008994
12309,3410268,101448,3308820,2.974780868
12310,3410268,97505,3312763,2.859159456
12311,3410268,100210,3310058,2.938478735
12312,3410268,102315,3307953,3.00020409
12313,3410268,123658,3286610,3.626049331
12314,3410268,142006,3268262,4.164071563
12315,3410268,110353,3299915,3.23590404
12316,3410268,98490,3311778,2.888042817
12317,3410268,108553,3301715,3.183122265
12318,3410268,99463,3310805,2.916574299
12319,3410268,110492,3299776,3.239979966
12320,3410268,114250,3296018,3.350176584
12321,3410268,89279,3320989,2.617946742
12322,3410268,85444,3324824,2.505492237
12323,3410268,80394,3329874,2.357410033
12324,3410268,77620,3332648,2.276067453
12325,3410268,90867,3319401,2.664511997
12326,3410268,71506,3338762,2.096785355
12327,3410268,66365,3343903,1.94603474
12328,3410268,53436,3356832,1.566914976
12329,3410268,65402,3344866,1.91779649
12330,3410268,62352,3347916,1.828360704
12331,3410268,63778,3346490,1.870175599
12332,3410268,64089,3346179,1.879295117
12333,3410268,65526,3344742,1.921432568
12334,3410268,82947,3327321,2.432272185
12335,3410268,79567,3330701,2.33315974
12336,3410268,73681,3336587,2.160563334
12337,3410268,68373,3341895,2.004915743
12338,3410268,73878,3336390,2.166340006
12339,3410268,71008,3339260,2.082182397
12340,3410268,71392,3338876,2.09344251
12341,3410268,57880,3352388,1.697227315
12342,3410268,56173,3354095,1.647172598
12343,3410268,51843,3358425,1.520203104
12344,3410268,52143,3358125,1.529000067
12345,3410268,59068,3351200,1.732063287
12346,3410268,46685,3363583,1.368953994
12347,3410268,41033,3369235,1.203219219
12348,3410268,49863,3360405,1.462143151
12349,3410268,71683,3338585,2.101975563
12350,3410268,96399,3313869,2.826727987
12351,3410268,89835,3320433,2.634250446
12352,3410268,79145,3331123,2.320785346
12353,3410268,103516,3306752,3.035421263
12354,3410268,99497,3310771,2.917571288
12355,3410268,99432,3310836,2.915665279
12356,3410268,102932,3307336,3.018296509
12357,3410268,117093,3293175,3.433542466
12358,3410268,104454,3305814,3.062926433
12359,3410268,104384,3305884,3.060873808
12360,3410268,100450,3309818,2.945516305
12361,3410268,100245,3310023,2.939505048
12362,3410268,101704,3308564,2.982287609
12363,3410268,94919,3315349,2.783329639
12364,3410268,92144,3318124,2.701957735
12365,3410268,104355,3305913,3.060023435
12366,3410268,109312,3300956,3.20537858
12367,3410268,78868,3331400,2.312662817
12368,3410268,93460,3316808,2.740547077
12369,3410268,167917,3242351,4.923865221
12370,3410268,95725,3314543,2.806964145
12371,3410268,84058,3326210,2.46485027
12372,3410268,82444,3327824,2.417522611
12373,3410268,114757,3295511,3.365043451
12374,3410268,80354,3329914,2.356237105
12375,3410268,85804,3324464,2.516048592
12376,3410268,111105,3299163,3.257955093
12377,3410268,82114,3328154,2.407845952
12378,3410268,74938,3335330,2.197422607
12379,3410268,86017,3324251,2.522294436
12380,3410268,106791,3303477,3.131454771
12381,3410268,102577,3307691,3.00788677
12382,3410268,115531,3294737,3.387739615
12383,3410268,118229,3292039,3.466853631
12384,3410268,96570,3313698,2.831742256
12385,3410268,87738,3322530,2.572759678
12386,3410268,91294,3318974,2.677033007
12387,3410268,96898,3313370,2.841360268
12388,3410268,110694,3299574,3.245903255
12389,3410268,114116,3296152,3.346247274
12390,3410268,114981,3295287,3.37161185
12391,3410268,125628,3284640,3.683816052
12392,3410268,140708,3269560,4.126010038
12393,3410268,123708,3286560,3.627515491
12394,3410268,122617,3287651,3.595523871
12395,3410268,127283,3282985,3.732345962
12396,3410268,126743,3283525,3.71651143
12397,3410268,101916,3308352,2.988504129
12398,3410268,101990,3308278,2.990674047
12399,3410268,97223,3313045,2.850890311
12400,3410268,86400,3323868,2.533525224
12401,3410268,87890,3322378,2.577216805
12402,3410268,99928,3310340,2.930209591
12403,3410268,78826,3331442,2.311431242
12404,3410268,76772,3333496,2.251201372
12405,3410268,62519,3347749,1.833257679
12406,3410268,58120,3352148,1.704264885
12407,3410268,50963,3359305,1.494398681
12408,3410268,58339,3351929,1.710686667
12409,3410268,70303,3339965,2.061509535
12410,3410268,104739,3305529,3.071283547
12411,3410268,83946,3326322,2.46156607
12412,3410268,69852,3340416,2.048284768
12413,3410268,96749,3313519,2.83699111
12414,3410268,108611,3301657,3.184823011
12415,3410268,77041,3333227,2.259089315
12416,3410268,72340,3337928,2.121240911
12417,3410268,72001,3338267,2.111300344
12418,3410268,52176,3358092,1.529967733
12419,3410268,59372,3350896,1.740977542
12420,3410268,69299,3340969,2.032069034
12421,3410268,63769,3346499,1.86991169
12422,3410268,70740,3339528,2.074323777
12423,3410268,66463,3343805,1.948908414
12424,3410268,60432,3349836,1.772060143
12425,3410268,93926,3316342,2.754211692
12426,3410268,73276,3336992,2.148687435
12427,3410268,72955,3337313,2.139274685
12428,3410268,57064,3353204,1.673299576
12429,3410268,60717,3349551,1.780417258
12430,3410268,70027,3340241,2.05341633
12431,3410268,51754,3358514,1.517593339
12432,3410268,62214,3348054,1.824314101
12433,3410268,53123,3357145,1.557736811
12434,3410268,59482,3350786,1.744203095
12435,3410268,67501,3342767,1.979345905
12436,3410268,70503,3339765,2.067374177
12437,3410268,85469,3324799,2.506225317
12438,3410268,73764,3336504,2.16299716
12439,3410268,78898,3331370,2.313542513
12440,3410268,133806,3276462,3.923621252
12441,3410268,113848,3296420,3.338388654
12442,3410268,82259,3328009,2.412097818
12443,3410268,54356,3355912,1.593892328
